domain_length,entropy,digit_ratio,subdomain_depth,ttl,unique_ip_count,query_rate,label
19,2.925853014561283,0.7894736842105263,3,84,8,22.16,2
15,3.323231428797621,0.06666666666666667,2,123,4,9.25,3
20,2.970950594454669,0.8,3,157,6,13.02,3
11,3.2776134368191157,0.0,2,39,18,12.19,2
19,2.80004461847901,0.7894736842105263,3,114,34,18.24,2
14,3.2359263506290326,0.0,1,223,4,7.31,1
15,3.456564762130954,0.0,1,1282,2,3.63,0
13,3.3927474104487847,0.0,1,280,2,6.6,1
20,3.3464393446710154,0.8,3,11,13,11.62,2
14,2.2988252450030506,0.7857142857142857,3,176,8,12.62,3
14,3.3787834934861753,0.0,1,177,1,10.04,1
20,3.1464393446710157,0.8,3,47,22,19.28,2
12,3.084962500721156,0.0,1,1682,3,1.96,0
12,3.188721875540867,0.0,1,1586,1,3.8,0
9,3.169925001442312,0.0,1,1917,1,5.24,0
17,3.7345216647797512,0.23529411764705882,1,96,4,8.5,3
12,3.584962500721156,0.0,1,653,3,4.02,0
17,3.1692486956952326,0.0,1,91,5,11.62,1
17,3.6168746059562213,0.0,1,187,10,6.01,3
19,2.925853014561283,0.7894736842105263,3,77,34,19.96,2
17,3.29277019393699,0.0,1,104,3,6.1,1
18,3.4613201402110083,0.7777777777777778,3,70,12,18.14,2
20,3.408694969562842,0.8,3,90,29,21.68,2
20,3.3841837197791893,0.0,1,88,1,9.77,1
15,3.506890595608519,0.0,1,115,3,12.52,1
19,3.326360407952694,0.0,2,48,24,23.42,2
10,2.9219280948873623,0.0,1,3479,3,2.81,0
18,3.0588138903312014,0.0,1,3097,3,2.43,0
12,3.2516291673878226,0.0,1,2146,3,5.41,0
18,3.350209029099897,0.7777777777777778,3,65,11,6.04,3
17,3.1307179879273743,0.7647058823529411,3,107,30,12.88,2
10,2.9219280948873623,0.0,1,3389,2,2.7,0
20,3.1086949695628423,0.8,3,181,8,12.27,3
15,3.1898980954642875,0.06666666666666667,2,56,35,20.97,2
20,3.1464393446710157,0.0,1,299,3,9.77,1
21,3.27280432733462,0.8095238095238095,3,92,35,11.47,2
20,3.4464393446710155,0.0,1,165,2,6.82,1
8,2.75,0.0,1,2655,3,2.2,0
11,3.095795255000934,0.0,1,260,4,10.75,1
17,3.6901165175936645,0.0,1,201,2,6.34,1
10,3.3219280948873626,0.0,1,3529,1,4.73,0
16,3.75,0.0,1,187,5,6.66,1
11,3.2776134368191157,0.09090909090909091,1,711,3,4.41,0
17,3.1307179879273743,0.0,1,248,1,8.35,1
21,2.9104404952185816,0.8095238095238095,3,131,9,9.7,3
20,3.408694969562842,0.0,1,211,1,9.03,1
14,3.807354922057604,0.0,1,2955,1,2.88,0
12,2.8553885422075336,0.0,1,703,1,1.15,0
10,2.6464393446710157,0.0,1,970,3,1.28,0
8,2.5,0.0,1,2694,2,4.88,0
14,3.6644977792004614,0.0,1,3171,2,1.68,0
16,3.75,0.0,1,272,4,12.29,1
12,2.918295834054489,0.0,1,2272,2,1.89,0
27,4.180451390892101,0.2962962962962963,1,238,2,8.85,1
20,2.8332062193464953,0.8,3,200,4,11.1,3
13,3.238901256602631,0.0,1,152,5,6.96,1
12,3.4182958340544896,0.25,1,1971,3,2.9,0
28,3.8248629576173565,0.07142857142857142,2,1359,3,1.77,0
16,3.0306390622295662,0.75,3,16,25,12.47,2
16,3.452819531114783,0.0,1,115,4,9.59,1
11,3.095795255000934,0.0,1,1258,3,5.69,0
12,3.084962500721156,0.0,2,1736,3,3.63,0
20,3.008694969562842,0.8,3,104,9,12.68,3
23,4.088779347361361,0.34782608695652173,1,263,4,8.7,1
16,2.8522170014624826,0.0,1,2182,3,1.96,0
22,3.970573095811685,0.18181818181818182,1,251,3,7.59,1
12,3.2516291673878226,0.0,1,287,1,9.61,1
13,2.1416195253341384,0.7692307692307693,3,73,8,14.44,2
11,3.2776134368191157,0.0,1,1301,1,4.34,0
8,3.0,0.0,1,3120,1,2.14,0
19,2.945038697540245,0.7894736842105263,3,135,5,14.45,3
20,3.008694969562842,0.8,3,53,24,10.34,2
12,3.0220552088742005,0.75,3,33,39,21.0,2
12,3.4182958340544896,0.0,1,248,5,9.13,1
10,3.1219280948873624,0.1,1,2247,1,3.6,0
20,3.1709505944546685,0.8,3,80,14,23.66,2
15,3.323231428797621,0.0,1,3229,2,1.97,0
11,3.095795255000934,0.0,1,817,3,4.81,0
18,3.197159723424149,0.0,1,142,4,6.37,1
18,3.3921472236645345,0.0,1,68,1,8.66,1
19,3.2866294867861954,0.7894736842105263,3,71,9,13.07,2
20,2.965957320949175,0.8,3,72,7,12.91,3
11,3.095795255000934,0.0,1,189,2,9.97,1
18,3.7254805569978675,0.0,1,2077,1,1.08,0
14,2.556656707462823,0.7857142857142857,3,168,9,6.71,3
17,3.1751231351134606,0.7647058823529411,3,194,8,9.48,3
13,3.334679141051595,0.0,1,260,1,6.84,1
20,3.1219280948873624,0.0,1,252,2,9.93,1
18,3.7254805569978675,0.0,1,114,5,11.0,1
19,3.391892644680932,0.7894736842105263,3,120,30,23.91,2
13,3.334679141051595,0.0,1,667,3,4.55,0
18,3.6835423624332306,0.0,1,65,14,16.72,2
14,3.3248629576173565,0.0,1,69,8,12.26,3
20,3.1086949695628423,0.8,3,200,11,6.14,3
14,3.521640636343318,0.0,1,232,1,7.96,1
20,3.065957320949175,0.8,3,195,11,7.26,3
9,2.5032583347756456,0.0,1,2809,1,4.1,0
11,3.095795255000934,0.18181818181818182,2,134,10,5.71,3
21,3.6897037321995474,0.0,1,724,3,4.14,0
8,2.75,0.0,1,1069,2,4.18,0
11,3.4594316186372973,0.0,1,2150,2,4.94,0
11,3.2776134368191157,0.0,1,2809,2,2.37,0
18,3.6835423624332306,0.0,1,755,2,2.67,0
24,3.438721875540867,0.0,1,256,3,12.96,1
19,3.721611723969901,0.05263157894736842,2,100,15,12.28,2
13,3.238901256602631,0.0,1,76,2,6.37,1
19,3.1813663288914587,0.7894736842105263,3,101,29,13.82,2
18,3.7254805569978675,0.1111111111111111,2,72,29,15.73,2
19,3.1813663288914587,0.7894736842105263,3,104,16,22.71,2
10,3.1219280948873624,0.0,1,1490,3,5.27,0
18,2.974937501201927,0.7777777777777778,3,145,5,9.35,3
19,3.2608281712244556,0.7894736842105263,3,43,28,10.93,2
14,3.3248629576173565,0.0,1,62,1,8.99,1
19,3.11583409216322,0.7894736842105263,3,64,9,21.6,2
21,2.8152023999804863,0.8095238095238095,3,59,11,20.92,2
18,3.197159723424149,0.7777777777777778,3,83,8,6.53,3
12,3.4182958340544896,0.0,1,232,3,8.64,1
9,2.6416041678685938,0.0,1,2351,3,4.71,0
19,2.8655768552072485,0.7894736842105263,3,36,24,15.44,2
18,3.086048612313038,0.7777777777777778,3,186,7,7.37,3
8,2.75,0.0,1,768,1,3.93,0
7,1.8423709931771084,0.0,1,1744,1,2.58,0
13,3.3927474104487847,0.0,1,253,5,11.41,1
16,3.625,0.0,1,167,2,6.4,1
13,3.0269868333592873,0.0,1,3072,2,4.84,0
20,3.008694969562842,0.8,3,108,8,13.29,3
17,2.771902372038558,0.7647058823529411,3,102,5,5.61,3
16,3.75,0.125,1,191,3,11.85,1
14,3.1820058147602133,0.0,1,183,7,8.03,3
16,3.5,0.0,1,3567,3,2.32,0
28,3.7264741182543757,0.0,1,114,5,9.98,1
16,3.077819531114783,0.3125,1,239,3,7.89,1
20,4.1219280948873624,0.0,1,1427,2,5.05,0
10,2.9219280948873623,0.0,1,1905,1,1.84,0
12,3.2516291673878226,0.0,1,2822,2,2.52,0
9,2.94770277922009,0.0,1,2516,3,2.41,0
20,3.1086949695628423,0.8,3,11,19,14.22,2
15,3.3735572622751855,0.0,2,1989,1,5.11,0
19,3.2866294867861954,0.7894736842105263,3,161,6,6.69,3
15,3.0062389286533895,0.0,1,1838,2,2.25,0
10,3.3219280948873626,0.1,1,1335,2,4.71,0
20,2.908694969562842,0.8,3,194,4,6.69,3
16,3.202819531114783,0.0,1,255,4,6.07,1
29,4.280226253673659,0.0,1,186,3,6.39,1
13,2.931208948910323,0.0,1,62,5,11.02,1
20,3.1086949695628423,0.8,3,111,6,8.12,3
31,3.663873729741714,0.0,1,284,2,10.65,1
17,3.2195282822995472,0.7647058823529411,3,78,5,8.89,3
8,2.75,0.0,1,1664,1,1.52,0
16,3.024397470347699,0.0,1,272,3,10.15,1
43,4.200007639511387,0.5116279069767442,2,145,11,8.81,3
17,3.616874605956222,0.0,1,1402,1,3.95,0
14,3.3787834934861753,0.0,1,195,1,7.41,1
16,2.7806390622295662,0.0,1,86,5,12.69,1
20,3.9841837197791894,0.0,1,128,2,8.16,1
11,3.2776134368191157,0.0,1,1380,2,5.66,0
16,3.5,0.0,1,229,1,11.36,1
18,2.9329993066372895,0.7777777777777778,3,113,29,11.51,2
18,3.4613201402110083,0.7222222222222222,2,141,9,14.84,3
18,3.197159723424149,0.7777777777777778,3,18,13,12.39,2
15,2.7898980954642876,0.8,3,55,13,18.79,2
11,3.4594316186372973,0.0,1,3046,3,1.3,0
18,3.086048612313038,0.7777777777777778,3,115,6,5.83,3
27,4.180451390892101,0.18518518518518517,1,153,3,9.56,1
18,3.7254805569978675,0.0,1,2279,3,3.36,0
11,3.2776134368191157,0.18181818181818182,2,89,13,14.14,2
18,3.3921472236645345,0.0,1,197,1,9.78,1
20,3.1709505944546685,0.8,3,75,38,11.93,2
20,3.1086949695628423,0.8,3,97,6,13.57,3
12,3.084962500721156,0.0,1,1688,3,1.57,0
21,3.7256507561120933,0.0,2,123,5,11.77,3
12,3.2516291673878226,0.0,1,212,4,6.3,1
18,3.8365916681089787,0.0,1,119,1,8.69,1
10,3.1219280948873624,0.0,2,1786,1,3.98,0
20,3.6219280948873624,0.0,1,245,1,10.22,1
11,3.2776134368191157,0.0,1,2129,3,3.1,0
18,3.197159723424149,0.0,1,2108,2,1.33,0
13,3.0269868333592873,0.0,1,3089,2,4.06,0
22,4.186704345910025,0.22727272727272727,1,201,2,12.91,1
13,3.238901256602631,0.0,1,34,36,12.34,2
18,3.0441104177484006,0.7777777777777778,3,199,6,13.93,3
6,2.2516291673878226,0.0,1,3418,3,2.65,0
20,2.8464393446710154,0.8,3,133,6,14.64,3
9,2.94770277922009,0.0,1,2530,2,1.83,0
22,3.390805482076982,0.0,1,231,4,6.77,1
20,3.1464393446710157,0.8,3,40,15,15.66,2
13,3.3927474104487847,0.0,1,3148,3,5.37,0
16,3.625,0.1875,2,13,35,17.22,2
10,3.3219280948873626,0.0,1,2769,2,4.37,0
11,3.095795255000934,0.0,1,1638,1,4.21,0
13,2.6612262562697895,0.7692307692307693,3,18,37,20.14,2
21,3.141619208183979,0.8095238095238095,3,169,10,14.57,3
18,3.155221528859512,0.7777777777777778,3,97,10,8.91,3
20,2.9282129458410013,0.8,3,181,4,5.19,3
19,3.2866294867861954,0.7894736842105263,3,67,26,17.78,2
14,3.0930692077718898,0.0,1,3090,3,5.45,0
11,3.0271691184406184,0.0,1,3222,1,2.1,0
19,4.142664355548848,0.0,1,68,2,12.21,1
20,3.6464393446710157,0.0,1,126,1,7.57,1
19,2.970840013101985,0.7894736842105263,3,146,11,8.78,3
17,3.1692486956952326,0.0,1,115,3,9.41,1
22,4.004886164091843,0.22727272727272727,1,276,3,9.22,1
14,2.950212064914747,0.0,1,1002,3,1.61,0
12,3.2516291673878226,0.0,1,141,4,9.11,1
17,3.1751231351134606,0.7647058823529411,3,14,28,19.73,2
14,3.1820058147602133,0.0,1,285,3,8.43,1
21,3.164963255596982,0.8095238095238095,3,69,11,6.84,3
11,3.2776134368191157,0.0,1,1257,1,1.98,0
21,3.1009166856947723,0.8095238095238095,3,80,6,6.11,3
20,2.9282129458410013,0.8,3,77,20,20.98,2
18,3.8365916681089787,0.05555555555555555,2,62,26,23.24,2
43,4.454766207938904,0.23255813953488372,2,198,8,13.6,3
21,2.813209829505895,0.8095238095238095,3,157,7,7.84,3
18,3.3921472236645345,0.1111111111111111,2,177,11,11.88,3
14,3.3787834934861753,0.35714285714285715,2,102,8,12.21,2
11,3.2776134368191157,0.0,1,278,2,9.45,1
14,3.3248629576173565,0.0,1,72,5,7.74,1
9,2.94770277922009,0.0,1,2943,3,5.6,0
9,2.6416041678685938,0.0,1,3037,2,4.0,0
7,2.521640636343318,0.0,1,1760,2,3.82,0
18,3.7254805569978675,0.0,1,219,5,8.45,1
20,2.908694969562842,0.8,3,198,4,14.11,3
16,3.452819531114783,0.0,1,2869,2,1.82,0
20,2.970950594454669,0.8,3,43,22,11.87,2
11,2.550340709546388,0.0,1,74,1,7.32,1
20,3.4219280948873627,0.0,1,135,3,11.35,1
13,3.180832987205441,0.0,1,107,4,7.1,1
15,3.240223928941852,0.0,1,97,4,8.45,1
19,3.5110854081804272,0.0,1,2257,2,4.37,0
20,3.184183719779189,0.8,3,79,5,9.77,3
12,2.688721875540867,0.0,1,292,5,9.56,1
9,3.169925001442312,0.0,1,2109,1,5.08,0
21,3.105672184271433,0.8095238095238095,3,156,9,13.44,3
19,3.826874881864638,0.0,1,217,2,11.15,1
8,2.5,0.0,1,193,4,6.25,1
10,2.9219280948873623,0.1,2,3170,2,5.43,0
20,2.9464393446710155,0.8,3,77,24,22.97,2
15,3.3735572622751855,0.0,2,1052,3,1.7,0
15,3.3735572622751855,0.0,1,3124,3,4.22,0
22,3.572623663895164,0.09090909090909091,1,241,3,7.58,1
13,3.238901256602631,0.0,1,126,1,10.51,1
21,3.558518613048906,0.0,2,45,23,16.3,2
13,3.546593564294939,0.0,1,209,3,7.8,1
10,3.3219280948873626,0.0,1,2055,3,3.27,0
10,3.1219280948873624,0.0,1,2474,2,3.55,0
19,3.070847093622518,0.7894736842105263,3,114,39,19.43,2
20,3.165957320949175,0.8,3,95,12,11.92,2
15,3.640223928941852,0.0,1,186,1,6.37,1
20,2.8709505944546687,0.8,3,147,6,7.69,3
19,3.221097250057957,0.7894736842105263,3,128,10,10.03,3
18,3.614369445886757,0.1111111111111111,2,62,24,22.11,2
20,3.784183719779189,0.15,2,37,10,11.65,2
15,3.506890595608519,0.0,1,172,5,9.11,1
6,2.584962500721156,0.0,1,2196,2,4.4,0
21,3.27280432733462,0.8095238095238095,3,148,11,13.89,3
13,3.546593564294939,0.0,1,3258,1,4.38,0
11,3.2776134368191157,0.0,1,2060,3,4.6,0
19,3.5766176449086657,0.10526315789473684,2,156,5,9.77,3
20,3.7219280948873625,0.0,1,2677,3,4.3,0
11,3.095795255000934,0.09090909090909091,1,3147,2,4.99,0
12,3.4182958340544896,0.0,1,1843,2,3.75,0
20,2.790468570732828,0.8,3,71,9,8.91,3
15,3.506890595608519,0.0,1,288,2,12.88,1
19,3.0503018554349817,0.7894736842105263,3,61,10,24.68,2
19,3.155565013329719,0.7894736842105263,3,184,5,7.23,3
23,3.6211755429194707,0.0,1,55,34,11.32,2
10,2.9219280948873623,0.0,1,656,1,5.73,0
12,3.084962500721156,0.0,1,125,1,9.38,1
20,3.9841837197791894,0.0,1,99,3,6.16,1
18,3.5724312513221195,0.1111111111111111,2,110,10,13.61,3
22,4.186704345910025,0.13636363636363635,1,150,1,12.29,1
30,3.6280729963885094,0.0,1,168,3,10.06,1
11,3.2776134368191157,0.0,1,657,3,3.09,0
10,2.9219280948873623,0.0,1,836,3,4.23,0
21,3.2961483747476232,0.8095238095238095,3,75,4,12.08,3
17,3.2195282822995472,0.0,2,1934,1,4.85,0
19,2.996641328663725,0.7894736842105263,3,191,6,12.53,3
29,3.8052456498523717,0.0,1,174,1,9.68,1
18,3.0441104177484006,0.7777777777777778,3,51,31,13.75,2
11,3.095795255000934,0.0,1,250,1,8.84,1
16,3.1556390622295662,0.0,1,175,5,7.49,1
13,3.334679141051595,0.0,1,1462,2,5.78,0
22,3.4251185503571397,0.18181818181818182,2,87,11,11.49,3
12,3.4182958340544896,0.0,1,3180,1,1.63,0
25,3.6732696895151085,0.0,1,1809,3,2.49,0
16,3.875,0.0,1,106,3,8.75,1
12,3.4182958340544896,0.0,1,2400,1,5.09,0
9,2.94770277922009,0.0,1,614,3,4.93,0
19,3.9321380397593746,0.10526315789473684,1,166,3,8.24,1
18,2.9329993066372895,0.7777777777777778,3,160,5,14.82,3
13,3.3927474104487847,0.0,1,2087,1,1.56,0
11,3.095795255000934,0.0,1,2361,3,4.75,0
18,3.7254805569978675,0.1111111111111111,2,33,12,23.84,2
15,2.923231428797621,0.0,1,1471,3,3.76,0
10,3.1219280948873624,0.0,1,2373,3,4.76,0
11,3.095795255000934,0.0,1,614,1,2.95,0
15,3.506890595608519,0.0,1,204,1,12.58,1
18,3.7254805569978675,0.0,1,2498,2,4.14,0
19,3.4058222502856905,0.05263157894736842,2,132,6,12.92,3
19,3.2210972500579573,0.7894736842105263,3,15,35,24.86,2
15,3.1898980954642875,0.0,1,132,2,11.34,1
11,2.913977073182752,0.2727272727272727,2,57,10,22.95,2
18,3.4613201402110083,0.0,1,90,1,6.31,1
20,3.246439344671016,0.8,3,78,24,16.75,2
22,4.186704345910025,0.18181818181818182,1,293,4,11.32,1
15,3.640223928941852,0.0,1,2426,2,1.94,0
9,2.94770277922009,0.1111111111111111,1,24,17,18.46,2
13,3.0269868333592873,0.0,1,265,3,12.51,1
17,2.9842341646524884,0.7647058823529411,3,26,39,24.52,2
16,3.327819531114783,0.0,1,222,2,11.55,1
10,2.721928094887362,0.0,1,3350,1,3.92,0
17,2.8221819586428722,0.7647058823529411,3,161,10,6.74,3
14,3.521640636343318,0.0,1,210,3,10.14,1
10,2.9219280948873623,0.0,1,1440,3,2.21,0
16,2.952819531114783,0.0,1,146,1,8.84,1
16,3.327819531114783,0.0625,2,109,17,18.8,2
18,2.927451224964519,0.7777777777777778,3,199,5,13.98,3
12,3.584962500721156,0.16666666666666666,1,37,37,13.71,2
9,2.4193819456463714,0.0,1,3327,3,2.42,0
18,3.155221528859512,0.7777777777777778,3,101,33,11.83,2
19,2.925853014561283,0.7894736842105263,3,119,14,15.49,2
12,2.4591479170272446,0.75,3,78,39,16.93,2
12,3.084962500721156,0.0,1,1246,1,4.4,0
20,2.970950594454669,0.8,3,138,6,10.86,3
20,3.0464393446710156,0.8,3,112,30,20.34,2
16,3.75,0.25,1,118,3,12.46,1
13,3.0850551027564768,0.0,1,870,3,3.83,0
22,3.8796640049025943,0.0,1,94,2,7.35,1
9,2.94770277922009,0.0,1,2072,2,2.24,0
13,3.0850551027564768,0.0,1,922,1,3.9,0
13,3.3927474104487847,0.0,1,266,1,6.29,1
22,4.004886164091843,0.0,1,2151,3,1.18,0
16,3.452819531114783,0.0,1,2238,3,4.93,0
15,3.323231428797621,0.0,1,2267,1,5.76,0
11,3.2776134368191157,0.18181818181818182,2,88,8,13.49,3
19,2.6755957776053108,0.7894736842105263,3,190,6,10.79,3
21,3.3680424225727155,0.0,1,1805,2,3.22,0
12,3.2516291673878226,0.0,1,242,3,8.67,1
18,3.7254805569978675,0.0,1,191,2,9.49,1
18,3.7254805569978675,0.0,1,222,2,6.06,1
11,3.095795255000934,0.0,1,71,5,9.64,1
18,3.7254805569978675,0.1111111111111111,2,97,33,20.53,2
20,2.6638651219508542,0.8,3,27,19,20.62,2
12,2.918295834054489,0.0,1,256,5,8.81,1
20,3.1464393446710157,0.8,3,106,9,11.18,3
14,3.521640636343318,0.0,1,104,3,10.02,1
38,4.007942895581381,0.02631578947368421,2,111,6,6.03,3
20,3.1464393446710157,0.8,3,70,12,19.74,2
20,2.8709505944546687,0.8,3,198,7,5.29,3
27,3.9121138909722286,0.037037037037037035,1,1289,2,5.06,0
14,3.2359263506290326,0.07142857142857142,2,84,8,12.07,3
18,3.6835423624332306,0.0,1,147,5,11.18,1
15,3.1898980954642875,0.0,1,3380,1,4.36,0
17,3.29277019393699,0.7647058823529411,3,102,30,22.01,2
17,2.6601297526332566,0.7647058823529411,3,149,10,12.38,3
24,3.720175521464345,0.0,1,2662,3,2.83,0
11,3.2776134368191157,0.0,1,1163,2,4.25,0
15,3.3735572622751855,0.0,1,860,2,1.44,0
11,3.095795255000934,0.0,1,1650,1,3.48,0
20,2.9037016960573485,0.8,3,169,4,14.34,3
16,3.452819531114783,0.0,1,197,1,8.95,1
14,3.521640636343318,0.0,1,142,4,11.51,1
15,2.8225797618424915,0.0,1,1668,3,3.15,0
19,2.970840013101985,0.7894736842105263,3,110,5,14.76,3
18,3.4613201402110083,0.0,1,66,2,11.62,1
14,3.6644977792004614,0.0,1,292,2,8.79,1
11,3.0271691184406184,0.0,1,82,1,11.8,1
21,3.2321018048454135,0.8095238095238095,3,78,30,10.68,2
10,2.9219280948873623,0.2,2,14,39,17.17,2
23,4.001822825622231,0.2608695652173913,1,91,5,8.15,1
13,3.238901256602631,0.0,1,86,1,10.26,1
20,3.184183719779189,0.0,1,158,5,12.83,1
16,3.577819531114783,0.0,1,111,1,9.34,1
30,3.8280729963885096,0.0,2,140,11,10.25,3
16,3.625,0.0625,2,128,10,6.61,3
30,3.7362434129830606,0.0,1,60,2,11.93,1
20,3.684183719779189,0.0,1,156,1,9.51,1
21,3.403989446485262,0.0,2,136,9,5.61,3
14,3.3787834934861753,0.0,1,1217,2,4.59,0
17,2.777776811456786,0.7647058823529411,3,118,6,13.28,3
9,2.5032583347756456,0.0,1,2718,3,1.08,0
20,3.408694969562842,0.0,1,152,1,12.07,1
20,3.784183719779189,0.15,2,109,10,13.91,3
22,3.8796640049025943,0.0,2,85,22,19.16,2
16,3.577819531114783,0.0,1,1924,1,2.17,0
23,3.8820451081368623,0.0,1,237,2,7.96,1
19,3.787143960698139,0.0,1,264,5,10.65,1
21,3.0104340890333376,0.8095238095238095,3,138,11,13.04,3
19,2.970840013101985,0.7894736842105263,3,168,10,5.87,3
14,3.3248629576173565,0.6428571428571429,2,180,9,5.79,3
11,3.095795255000934,0.09090909090909091,2,23,37,21.6,2
15,3.773557262275186,0.0,1,99,3,10.94,1
19,3.431623565847431,0.0,1,138,2,9.45,1
20,3.584183719779189,0.0,1,95,1,12.4,1
16,3.75,0.0,1,219,2,8.64,1
16,3.202819531114783,0.0,1,2790,2,4.02,0
19,3.6818808028034025,0.0,1,289,2,11.15,1
11,3.2776134368191157,0.18181818181818182,2,97,8,8.91,3
11,3.095795255000934,0.0,2,78,11,13.62,3
14,3.2359263506290326,0.07142857142857142,2,179,4,14.61,3
16,3.375,0.1875,1,239,4,8.28,1
14,3.3787834934861753,0.0,1,906,3,5.7,0
16,3.25,0.0,1,201,3,9.9,1
8,2.75,0.0,1,196,5,12.15,1
13,3.3927474104487847,0.0,1,167,4,6.07,1
14,3.3787834934861753,0.0,1,1534,1,3.75,0
20,2.984183719779189,0.8,3,71,9,12.73,3
19,3.3660913291191923,0.7894736842105263,3,147,10,8.74,3
16,3.577819531114783,0.0,1,776,2,2.64,0
11,3.2776134368191157,0.0,2,90,7,8.33,3
19,2.8603207778330444,0.7894736842105263,3,60,9,10.54,2
20,3.1086949695628423,0.8,3,13,22,12.15,2
20,3.3464393446710154,0.1,2,67,11,14.66,3
15,3.640223928941852,0.0,1,2846,1,5.52,0
18,3.614369445886757,0.0,1,279,1,8.21,1
25,3.543465189601647,0.0,1,223,5,7.4,1
12,3.0220552088742005,0.0,1,234,2,8.66,1
10,3.3219280948873626,0.0,1,1743,1,1.93,0
19,3.326360407952694,0.7894736842105263,3,81,5,9.04,3
20,2.9282129458410013,0.8,3,44,27,13.42,2
20,2.9282129458410013,0.8,3,149,11,8.85,3
23,3.588354347173233,0.0,2,2184,3,2.11,0
19,3.431623565847431,0.0,1,3013,3,3.22,0
20,3.6219280948873624,0.0,1,113,2,6.35,1
22,4.095795255000934,0.3181818181818182,1,203,3,9.17,1
19,3.11583409216322,0.7894736842105263,3,27,38,20.77,2
13,2.873140679513133,0.0,2,70,10,14.73,3
27,3.574357762129127,0.0,1,263,4,11.87,1
22,3.73215889136457,0.22727272727272727,1,102,1,7.24,1
14,3.3787834934861753,0.21428571428571427,2,168,6,5.22,3
19,3.0105709342684834,0.7894736842105263,3,125,7,14.17,3
20,3.6219280948873624,0.05,1,1875,3,1.95,0
18,3.5032583347756456,0.05555555555555555,2,74,29,17.1,2
16,3.0306390622295662,0.75,3,76,19,19.91,2
18,3.0441104177484006,0.7777777777777778,3,43,17,17.41,2
12,3.084962500721156,0.08333333333333333,2,80,31,18.69,2
7,2.2359263506290326,0.0,1,1167,2,4.44,0
20,4.021928094887363,0.0,1,173,5,9.15,1
10,3.1219280948873624,0.0,1,72,36,18.8,2
12,3.2516291673878226,0.0,1,186,4,12.3,1
14,3.3787834934861753,0.0,1,3354,1,5.54,0
11,3.095795255000934,0.0,2,197,6,12.59,3
27,4.23636898364495,0.18518518518518517,1,173,5,6.88,1
14,2.8962915290459277,0.0,1,3537,1,2.73,0
22,3.936260027531527,0.18181818181818182,1,258,4,9.04,1
15,3.3735572622751855,0.0,1,64,5,8.36,1
20,2.9464393446710155,0.8,3,122,7,9.94,3
10,3.1219280948873624,0.0,1,180,5,10.41,1
13,3.546593564294939,0.0,1,164,2,7.7,1
10,3.1219280948873624,0.0,1,2979,3,4.2,0
17,3.616874605956222,0.058823529411764705,1,2985,3,1.94,0
21,3.880179922675738,0.09523809523809523,2,99,10,6.08,3
22,3.6635327548042547,0.0,1,259,1,11.41,1
19,3.076103170996722,0.7894736842105263,3,82,11,6.77,3
12,3.2516291673878226,0.0,1,81,3,12.76,1
15,3.240223928941852,0.0,1,92,5,7.75,1
17,3.3371753411230767,0.0,1,2991,2,5.21,0
20,3.084183719779189,0.0,1,167,3,7.02,1
8,2.5,0.0,1,2016,1,4.96,0
13,3.238901256602631,0.0,2,3526,1,5.46,0
7,2.521640636343318,0.0,1,2068,2,1.76,0
11,2.913977073182752,0.09090909090909091,2,180,9,11.13,3
21,2.682024710355254,0.8095238095238095,3,171,7,8.03,3
9,2.94770277922009,0.0,2,1656,1,3.52,0
20,3.408694969562842,0.0,1,115,1,10.94,1
20,3.2037016960573483,0.8,3,120,4,9.23,3
10,2.9219280948873623,0.0,1,790,1,4.22,0
14,3.1820058147602133,0.0,2,1286,2,3.65,0
9,2.4193819456463714,0.0,1,847,2,5.3,0
24,3.834962500721156,0.125,2,24,15,17.03,2
12,2.8553885422075336,0.0,1,919,2,2.82,0
20,3.6464393446710157,0.0,1,134,5,11.5,1
9,3.169925001442312,0.0,1,278,3,10.25,1
13,3.0269868333592873,0.0,1,1967,3,4.26,0
22,3.5383105956150063,0.0,1,1189,2,3.19,0
16,3.202819531114783,0.0,1,109,2,8.89,1
14,2.9852281360342516,0.7857142857142857,3,186,7,12.86,3
15,3.323231428797621,0.0,1,1324,1,2.09,0
20,3.1464393446710157,0.8,3,192,9,9.84,3
17,3.4548223999466057,0.0,1,3065,1,2.56,0
14,2.4956029237290127,0.7857142857142857,3,140,10,9.93,3
7,2.2359263506290326,0.0,1,3477,1,3.7,0
17,3.616874605956222,0.0,2,70,30,13.19,2
14,3.2359263506290326,0.0,1,174,4,12.85,1
15,3.240223928941852,0.06666666666666667,2,36,39,22.99,2
20,2.7841837197791888,0.8,3,13,36,20.24,2
19,2.996641328663725,0.7894736842105263,3,11,16,13.53,2
15,3.640223928941852,0.0,1,2751,2,4.86,0
9,2.0588138903312014,0.0,1,1812,1,1.27,0
18,3.197159723424149,0.7777777777777778,3,105,4,12.15,3
19,3.070847093622518,0.7894736842105263,3,41,31,13.67,2
13,3.3927474104487847,0.0,1,2722,2,5.14,0
10,2.9219280948873623,0.0,1,1154,3,2.75,0
20,2.908694969562842,0.8,3,55,17,19.8,2
22,3.823067982273661,0.18181818181818182,1,209,5,7.41,1
23,4.088779347361361,0.0,1,70,1,9.03,1
18,3.6835423624332306,0.3888888888888889,2,12,32,11.18,2
27,4.060262039120377,0.0,1,107,1,6.88,1
